Time (s),Main Avg Power (mW)
0.2946,31.676
0.2948,34.049
0.2950,34.968
0.2952,44.985
0.2954,45.797
0.2956,55.926
0.2958,57.131
0.2960,72.464
0.2962,254.714
0.2964,267.706
0.2966,275.017
0.2968,280.630
0.2970,291.747
0.2972,289.861
0.2974,291.708
0.2976,289.901
0.2978,293.554
0.2980,289.861
0.2982,287.898
0.2984,214.078
0.2986,43.283
0.2988,25.456
0.2990,11.041
0.2992,11.503
0.2994,9.786
0.2996,18.014
0.2998,10.924
0.3000,10.361
0.3002,11.067
0.3004,9.746
0.3006,11.436
0.3008,11.191
0.3010,11.624
0.3012,10.014
0.3014,10.691
0.3016,9.896
0.3018,11.764
0.3020,11.928
0.3022,9.425
0.3024,16.310
0.3026,10.962
0.3028,12.137
0.3030,10.547
0.3032,9.852
0.3034,10.996
0.3036,10.512
0.3038,12.113
0.3040,10.541
0.3042,11.713
0.3044,10.602
0.3046,12.306
0.3048,11.580
0.3050,12.512
0.3052,11.174
0.3054,11.088
0.3056,17.370
0.3058,11.441
0.3060,11.884
0.3062,10.636
0.3064,10.339
0.3066,10.468
0.3068,11.776
0.3070,11.007
0.3072,11.537
0.3074,10.385
0.3076,9.379
0.3078,11.402
0.3080,11.212
0.3082,11.581
0.3084,10.380
0.3086,11.476
