Time (s),Main Avg Power (mW)
0.2922,743.837
0.2924,730.719
0.2926,802.792
0.2928,732.664
0.2930,732.465
0.2932,732.664
0.2934,742.193
0.2936,768.144
0.2938,744.039
0.2940,740.346
0.2942,767.832
0.2944,854.351
0.2946,795.303
0.2948,728.874
0.2950,723.338
0.2952,747.326
0.2954,738.200
0.2956,754.707
0.2958,793.458
0.2960,824.938
0.2962,767.832
0.2964,738.300
0.2966,741.791
0.2968,749.070
0.2970,832.208
0.2972,732.564
0.2974,717.997
0.2976,712.074
0.2978,672.035
0.2980,712.459
0.2982,734.807
0.2984,727.127
0.2986,712.363
0.2988,708.576
0.2990,775.110
0.2992,714.208
0.2994,714.112
0.2996,743.535
0.2998,736.654
0.3000,734.608
0.3002,738.100
0.3004,784.338
0.3006,734.807
0.3008,727.029
0.3010,799.102
0.3012,732.564
0.3014,730.719
0.3016,751.118
0.3018,763.934
0.3020,736.354
0.3022,740.045
0.3024,740.447
0.3026,744.140
0.3028,740.146
0.3030,741.992
0.3032,747.326
0.3034,734.509
0.3036,739.945
0.3038,765.883
0.3040,739.945
0.3042,762.295
0.3044,777.061
0.3046,744.140
0.3048,740.346
0.3050,771.523
0.3052,730.917
0.3054,728.874
0.3056,728.874
0.3058,750.915
0.3060,793.350
0.3062,730.917
0.3064,725.281
0.3066,734.807
0.3068,736.354
0.3070,738.300
0.3072,734.807
0.3074,731.115
0.3076,780.646
0.3078,749.172
0.3080,728.874
0.3082,745.481
0.3084,738.100
0.3086,734.409
